,imdbID,Title,Released,Awards,Director,Actors,Country,Language,Rated,Runtime,Year,Metascore,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Other wins,Other nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,N/A,Romance,Sci-Fi,Sport,Thriller,War,Western,D_birthplace,D_DOB,D_name,D_credits,D_wins,D_age,A_birthplace,A_DOB,A_name,A_credits,A_wins,A_age,Director Nominated Oscars,Director Won Oscars,Actor Nominated Oscars,Actor Won Oscars,wiki_url_new,imdb_link_new,rt_link_new,budget_USD,box_USD
319,tt3397884,Sicario,2015-10-02 00:00:00,1 win & 1 nomination.,Denis Villeneuve,Benicio Del Toro,USA,"English, Spanish",R,121.0,2015,81.0,8.0,"42,698","Led by outstanding work from Emily Blunt and Benicio del Toro, Sicario is a taut, tightly wound thriller with much more on its mind than attention-getting set pieces.",189.0,93.0,8.0,204.0,15.0,88.0,4.1,41476.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Trois-Rivières, Québec, Canada",1967-10-3,Denis Villeneuve,17.0,"Nominated for
        1
        BAFTA Film Award.",48.1396303901,"San Germán, Puerto Rico",1967-2-19,Benicio Del Toro,51.0,"Won
        1
        Oscar.",48.758384668,0,0,0,1,/wiki/Sicario_(2015_film),http://www.imdb.com/title/tt3397884/,,,26935340.0
320,tt3397884,Sicario,2015-10-02 00:00:00,1 win & 1 nomination.,Denis Villeneuve,Josh Brolin,USA,"English, Spanish",R,121.0,2015,81.0,8.0,"42,698","Led by outstanding work from Emily Blunt and Benicio del Toro, Sicario is a taut, tightly wound thriller with much more on its mind than attention-getting set pieces.",189.0,93.0,8.0,204.0,15.0,88.0,4.1,41476.0,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Trois-Rivières, Québec, Canada",1967-10-3,Denis Villeneuve,17.0,"Nominated for
        1
        BAFTA Film Award.",48.1396303901,"Los Angeles, California, USA",1968-2-12,Josh Brolin,60.0,"Nominated for
        1
        Oscar.",47.7782340862,0,0,1,0,/wiki/Sicario_(2015_film),http://www.imdb.com/title/tt3397884/,,,26935340.0
321,tt3450650,Paul Blart: Mall Cop 2,2015-04-17 00:00:00,3 nominations.,Andy Fickman,Raini Rodriguez,USA,English,PG,94.0,2015,13.0,4.4,"18,597","Bathed in flop sweat and bereft of purpose, Paul Blart: Mall Cop 2 strings together fat-shaming humor and Segway sight gags with uniformly unfunny results.",3.0,5.0,2.5,55.0,52.0,35.0,2.7,36428.0,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False," Andrew J. Fickman
",2015-11-23,Andy Fickman,13.0,1 win & 1 nomination.,0.0,"Bryan, Texas, USA",1993-7-1,Raini Rodriguez,22.0,1 win & 3 nominations.,22.3956194387,0,0,0,0,/wiki/Paul_Blart:_Mall_Cop_2,http://www.imdb.com/title/tt3450650/,http://www.rottentomatoes.com/m/paul_blart_mall_cop_2/,,71038190.0
322,tt3450650,Paul Blart: Mall Cop 2,2015-04-17 00:00:00,3 nominations.,Andy Fickman,Kevin James,USA,English,PG,94.0,2015,13.0,4.4,"18,597","Bathed in flop sweat and bereft of purpose, Paul Blart: Mall Cop 2 strings together fat-shaming humor and Segway sight gags with uniformly unfunny results.",3.0,5.0,2.5,55.0,52.0,35.0,2.7,36428.0,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False," Andrew J. Fickman
",2015-11-23,Andy Fickman,13.0,1 win & 1 nomination.,0.0,"Stony Brook, New York, USA",1965-4-26,Kevin James,28.0,"Nominated for
        1
        Primetime Emmy.",50.5763175907,0,0,0,0,/wiki/Paul_Blart:_Mall_Cop_2,http://www.imdb.com/title/tt3450650/,http://www.rottentomatoes.com/m/paul_blart_mall_cop_2/,,71038190.0
323,tt3460252,The Hateful Eight,2016-01-08 00:00:00,1 win.,Quentin Tarantino,Jennifer Jason Leigh,USA,English,,182.0,2015,,,,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Knoxville, Tennessee, USA",1963-3-27,Quentin Tarantino,17.0,"Won
        2
        Oscars.",52.6598220397,"Hollywood, Los Angeles, California, USA",1962-2-5,Jennifer Jason Leigh,90.0,"Nominated for
        1
        Golden Globe.",53.7960301164,0,2,0,0,/wiki/The_Hateful_Eight,http://www.imdb.com/title/tt3460252/,http://www.rottentomatoes.com/m/the_hateful_eight/,,
324,tt3460252,The Hateful Eight,2016-01-08 00:00:00,1 win.,Quentin Tarantino,Samuel L. Jackson,USA,English,,182.0,2015,,,,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Knoxville, Tennessee, USA",1963-3-27,Quentin Tarantino,17.0,"Won
        2
        Oscars.",52.6598220397,"Washington, District of Columbia, USA",1948-12-21,Samuel L. Jackson,163.0,"Nominated for
        1
        Oscar.",66.9212867899,0,2,1,0,/wiki/The_Hateful_Eight,http://www.imdb.com/title/tt3460252/,http://www.rottentomatoes.com/m/the_hateful_eight/,,
325,tt3460252,The Hateful Eight,2016-01-08 00:00:00,1 win.,Quentin Tarantino,Channing Tatum,USA,English,,182.0,2015,,,,,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,"Knoxville, Tennessee, USA",1963-3-27,Quentin Tarantino,17.0,"Won
        2
        Oscars.",52.6598220397,"Cullman, Alabama, USA",1980-4-26,Channing Tatum,42.0,19 wins & 51 nominations.,35.575633128,0,2,0,0,/wiki/The_Hateful_Eight,http://www.imdb.com/title/tt3460252/,http://www.rottentomatoes.com/m/the_hateful_eight/,,
326,tt3464902,The Lobster,2015-10-16 00:00:00,5 wins & 2 nominations.,Yorgos Lanthimos,Roger Ashton-Griffiths,"Ireland, UK, Greece, France, Netherlands, USA","English, French",,118.0,2015,80.0,7.7,"7,382","As strange as it is thrillingly ambitious, The Lobster is definitely an acquired taste -- but for viewers with the fortitude to crack through Yorgos Lanthimos' offbeat sensibilities, it should prove a savory cinematic treat.",45.0,92.0,7.6,49.0,4.0,,,,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,Greece,1973-1-1,Yorgos Lanthimos,10.0,20 wins & 13 nominations.,42.8911704312,"Hertfordshire, England, UK",1957-1-19,Roger Ashton-Griffiths,97.0,0,58.841889117,0,0,0,0,/wiki/The_Lobster,http://www.imdb.com/title/tt3464902/,,,615408.0
327,tt3464902,The Lobster,2015-10-16 00:00:00,5 wins & 2 nominations.,Yorgos Lanthimos,Olivia Colman,"Ireland, UK, Greece, France, Netherlands, USA","English, French",,118.0,2015,80.0,7.7,"7,382","As strange as it is thrillingly ambitious, The Lobster is definitely an acquired taste -- but for viewers with the fortitude to crack through Yorgos Lanthimos' offbeat sensibilities, it should prove a savory cinematic treat.",45.0,92.0,7.6,49.0,4.0,,,,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,Greece,1973-1-1,Yorgos Lanthimos,10.0,20 wins & 13 nominations.,42.8911704312,"Norwich, Norfolk, England, UK",1974-1-30,Olivia Colman,83.0,18 wins & 15 nominations.,41.8124572211,0,0,0,0,/wiki/The_Lobster,http://www.imdb.com/title/tt3464902/,,,615408.0
328,tt3464902,The Lobster,2015-10-16 00:00:00,5 wins & 2 nominations.,Yorgos Lanthimos,Jessica Barden,"Ireland, UK, Greece, France, Netherlands, USA","English, French",,118.0,2015,80.0,7.7,"7,382","As strange as it is thrillingly ambitious, The Lobster is definitely an acquired taste -- but for viewers with the fortitude to crack through Yorgos Lanthimos' offbeat sensibilities, it should prove a savory cinematic treat.",45.0,92.0,7.6,49.0,4.0,,,,0,0,0,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,Greece,1973-1-1,Yorgos Lanthimos,10.0,20 wins & 13 nominations.,42.8911704312,"Northallerton, North Yorkshire, England, UK",1992-7-21,Jessica Barden,22.0,1 nomination.,23.3401779603,0,0,0,0,/wiki/The_Lobster,http://www.imdb.com/title/tt3464902/,,,615408.0
329,tt3488710,The Walk,2015-10-09 00:00:00,,Robert Zemeckis,Joseph Gordon-Levitt,USA,"English, French",PG,123.0,2015,70.0,7.7,"19,298","The Walk attempts a tricky balancing act between thrilling visuals and fact-based drama -- and like its wire-walking protagonist, pulls it off with impressive élan.",173.0,85.0,7.2,203.0,30.0,84.0,3.9,27658.0,0,0,0,0,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Chicago, Illinois, USA",1951-5-14,Robert Zemeckis,26.0,"Won
        1
        Oscar.",64.5284052019,"Los Angeles, California, USA",1981-2-17,Joseph Gordon-Levitt,70.0,"Nominated for
        2
        Golden Globes.",34.7624914442,0,1,0,0,/wiki/The_Walk_(2015_film),http://www.imdb.com/title/tt3488710/,http://www.rottentomatoes.com/m/to_reach_the_clouds_2017/,,6430676.0
330,tt3508840,The Assassin,2015-08-27 00:00:00,2 wins & 12 nominations.,Hsiao-Hsien Hou,Qi Shu,"Taiwan, China, Hong Kong, France",Mandarin,,105.0,2015,80.0,6.6,"3,263",,,,,,,,,,0,0,0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Meixian, Guangdong, China",1947-4-8,Hsiao-Hsien Hou,21.0,48 wins & 28 nominations.,68.6269678303,"Taipei, Taiwan",1976-4-16,Qi Shu,78.0,10 wins & 22 nominations.,39.6030116359,0,0,0,0,/wiki/The_Assassin_(2015_film),http://www.imdb.com/title/tt3508840/,http://www.rottentomatoes.com/m/the_assassin_2015/,,
331,tt3508840,The Assassin,2015-08-27 00:00:00,2 wins & 12 nominations.,Hsiao-Hsien Hou,Chen Chang,"Taiwan, China, Hong Kong, France",Mandarin,,105.0,2015,80.0,6.6,"3,263",,,,,,,,,,0,0,0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Meixian, Guangdong, China",1947-4-8,Hsiao-Hsien Hou,21.0,48 wins & 28 nominations.,68.6269678303,"Taipei, Taiwan",1976-10-14,Chen Chang,35.0,9 nominations.,39.1074606434,0,0,0,0,/wiki/The_Assassin_(2015_film),http://www.imdb.com/title/tt3508840/,http://www.rottentomatoes.com/m/the_assassin_2015/,,
332,tt3508840,The Assassin,2015-08-27 00:00:00,2 wins & 12 nominations.,Hsiao-Hsien Hou,Satoshi Tsumabuki,"Taiwan, China, Hong Kong, France",Mandarin,,105.0,2015,80.0,6.6,"3,263",,,,,,,,,,0,0,0,2,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Meixian, Guangdong, China",1947-4-8,Hsiao-Hsien Hou,21.0,48 wins & 28 nominations.,68.6269678303,"Fukuoka, Japan",1980-12-13,Satoshi Tsumabuki,67.0,8 wins & 5 nominations.,34.9431895962,0,0,0,0,/wiki/The_Assassin_(2015_film),http://www.imdb.com/title/tt3508840/,http://www.rottentomatoes.com/m/the_assassin_2015/,,
333,tt3567288,The Visit,2015-09-11 00:00:00,,M. Night Shyamalan,Deanna Dunagan,USA,English,PG-13,94.0,2015,55.0,6.4,"25,833",The Visit provides horror fans with a satisfying blend of thrills and laughs -- and also signals a welcome return to form for writer-director M. Night Shyamalan.,119.0,63.0,5.7,189.0,70.0,56.0,3.3,27622.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"Mahé, Pondicherry, India",1970-8-6,M. Night Shyamalan,14.0,"Nominated for
        2
        Oscars.",45.2977412731,"Monahans, Texas, USA",1940-5-25,Deanna Dunagan,31.0,0,75.4962354552,2,0,0,0,/wiki/The_Visit_(2015_film),http://www.imdb.com/title/tt3567288/,,,61158030.0
334,tt3567288,The Visit,2015-09-11 00:00:00,,M. Night Shyamalan,Ed Oxenbould,USA,English,PG-13,94.0,2015,55.0,6.4,"25,833",The Visit provides horror fans with a satisfying blend of thrills and laughs -- and also signals a welcome return to form for writer-director M. Night Shyamalan.,119.0,63.0,5.7,189.0,70.0,56.0,3.3,27622.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"Mahé, Pondicherry, India",1970-8-6,M. Night Shyamalan,14.0,"Nominated for
        2
        Oscars.",45.2977412731,"Melbourne, Victoria, Australia",2001-6-1,Ed Oxenbould,12.0,3 wins & 2 nominations.,14.4777549624,2,0,0,0,/wiki/The_Visit_(2015_film),http://www.imdb.com/title/tt3567288/,,,61158030.0
335,tt3567288,The Visit,2015-09-11 00:00:00,,M. Night Shyamalan,Olivia DeJonge,USA,English,PG-13,94.0,2015,55.0,6.4,"25,833",The Visit provides horror fans with a satisfying blend of thrills and laughs -- and also signals a welcome return to form for writer-director M. Night Shyamalan.,119.0,63.0,5.7,189.0,70.0,56.0,3.3,27622.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,"Mahé, Pondicherry, India",1970-8-6,M. Night Shyamalan,14.0,"Nominated for
        2
        Oscars.",45.2977412731,"Melbourne, Australia",1998-4-30,Olivia DeJonge,8.0,1 win & 1 nomination.,17.5660506502,2,0,0,0,/wiki/The_Visit_(2015_film),http://www.imdb.com/title/tt3567288/,,,61158030.0
336,tt3569230,Legend,2015-11-20 00:00:00,,Brian Helgeland,Tom Hardy,"UK, France",English,R,131.0,2015,59.0,7.5,"14,530",,,,,,,,,,0,0,0,0,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Providence, Rhode Island, USA",1961-1-17,Brian Helgeland,7.0,"Won
        1
        Oscar.",54.8473648186,"Hammersmith, London, England, UK",1977-9-15,Tom Hardy,48.0,8 wins & 41 nominations.,38.1875427789,0,1,0,0,/wiki/Legend_(2015_film),http://www.imdb.com/title/tt3569230/,http://www.rottentomatoes.com/m/legend_2015/,,
337,tt3585004,Zhongkui: Snow Girl and the Dark Crystal,2015-02-19 00:00:00,,Peter Pau,Kun Chen,"China, Hong Kong, USA",Mandarin,,118.0,2015,,5.1,594,,,,,,,26.0,2.7,221.0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Hong Kong,1952-1-1,Peter Pau,3.0,"Won
        1
        Oscar.",63.8932238193,"Chongqing, Sichuan, China",1976-2-4,Kun Chen,28.0,8 wins & 8 nominations.,39.8001368925,0,1,0,0,/wiki/Zhong_Kui:_Snow_Girl_and_the_Dark_Crystal,http://www.imdb.com/title/tt3585004/,,,131076.0
338,tt3585004,Zhongkui: Snow Girl and the Dark Crystal,2015-02-19 00:00:00,,Peter Pau,Bingbing Li,"China, Hong Kong, USA",Mandarin,,118.0,2015,,5.1,594,,,,,,,26.0,2.7,221.0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Hong Kong,1952-1-1,Peter Pau,3.0,"Won
        1
        Oscar.",63.8932238193,"Harbin, China",1973-2-27,Bingbing Li,26.0,6 wins & 10 nominations.,42.7351129363,0,1,0,0,/wiki/Zhong_Kui:_Snow_Girl_and_the_Dark_Crystal,http://www.imdb.com/title/tt3585004/,,,131076.0
339,tt3585004,Zhongkui: Snow Girl and the Dark Crystal,2015-02-19 00:00:00,,Peter Pau,Winston Chao,"China, Hong Kong, USA",Mandarin,,118.0,2015,,5.1,594,,,,,,,26.0,2.7,221.0,0,0,0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,Hong Kong,1952-1-1,Peter Pau,3.0,"Won
        1
        Oscar.",63.8932238193,Taiwan,1960-6-9,Winston Chao,58.0,2 wins & 1 nomination.,55.4551676934,0,1,0,0,/wiki/Zhong_Kui:_Snow_Girl_and_the_Dark_Crystal,http://www.imdb.com/title/tt3585004/,,,131076.0
340,tt3595298,Prem Ratan Dhan Payo,2015-11-12 00:00:00,,Sooraj R. Barjatya,Neil Nitin Mukesh,India,Hindi,,164.0,2015,,5.3,"6,399",,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Mumbai, Maharahstra, India",1965-5-22,Sooraj R. Barjatya,8.0,3 wins.,50.5051334702,"Mumbai, India",1982-1-15,Neil Nitin Mukesh,19.0,3 wins & 1 nomination.,33.8535249829,0,0,0,0,/wiki/Prem_Ratan_Dhan_Payo,http://www.imdb.com/title/tt3595298/,http://www.rottentomatoes.com/m/prem_ratan_dhan_payo/,,
341,tt3595298,Prem Ratan Dhan Payo,2015-11-12 00:00:00,,Sooraj R. Barjatya,Salman Khan,India,Hindi,,164.0,2015,,5.3,"6,399",,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Mumbai, Maharahstra, India",1965-5-22,Sooraj R. Barjatya,8.0,3 wins.,50.5051334702,"Indore, Madhya Pradesh, India",1965-12-27,Salman Khan,96.0,11 wins & 26 nominations.,49.9055441478,0,0,0,0,/wiki/Prem_Ratan_Dhan_Payo,http://www.imdb.com/title/tt3595298/,http://www.rottentomatoes.com/m/prem_ratan_dhan_payo/,,
342,tt3595298,Prem Ratan Dhan Payo,2015-11-12 00:00:00,,Sooraj R. Barjatya,Sonam Kapoor,India,Hindi,,164.0,2015,,5.3,"6,399",,,,,,,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,"Mumbai, Maharahstra, India",1965-5-22,Sooraj R. Barjatya,8.0,3 wins.,50.5051334702,"Chembur, Maharashtra, India",1985-6-9,Sonam Kapoor,14.0,2 wins & 11 nominations.,30.4558521561,0,0,0,0,/wiki/Prem_Ratan_Dhan_Payo,http://www.imdb.com/title/tt3595298/,http://www.rottentomatoes.com/m/prem_ratan_dhan_payo/,,
343,tt3605418,Knock Knock,2015-10-09 00:00:00,,Eli Roth,Keanu Reeves,"Chile, USA","English, Spanish",R,99.0,2015,53.0,5.0,"25,102","Knock Knock brings a lot of talent to bear on its satirical approach to torture horror, but not effectively enough to overcome its repetitive story or misguidedly campy tone.",19.0,32.0,5.2,59.0,40.0,22.0,2.3,5146.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Boston, Massachusetts, USA",1972-4-18,Eli Roth,14.0,11 wins & 8 nominations.,43.5975359343,"Beirut, Lebanon",1964-9-2,Keanu Reeves,81.0,10 wins & 20 nominations.,51.2224503765,0,0,0,0,/wiki/Knock_Knock_(2015_film),http://www.imdb.com/title/tt3605418/,http://www.rottentomatoes.com/m/771412068/,,
344,tt3605418,Knock Knock,2015-10-09 00:00:00,,Eli Roth,Ana de Armas,"Chile, USA","English, Spanish",R,99.0,2015,53.0,5.0,"25,102","Knock Knock brings a lot of talent to bear on its satirical approach to torture horror, but not effectively enough to overcome its repetitive story or misguidedly campy tone.",19.0,32.0,5.2,59.0,40.0,22.0,2.3,5146.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Boston, Massachusetts, USA",1972-4-18,Eli Roth,14.0,11 wins & 8 nominations.,43.5975359343,"Havana, Cuba",1988-4-30,Ana de Armas,18.0,0,27.5646817248,0,0,0,0,/wiki/Knock_Knock_(2015_film),http://www.imdb.com/title/tt3605418/,http://www.rottentomatoes.com/m/771412068/,,
345,tt3605418,Knock Knock,2015-10-09 00:00:00,,Eli Roth,Lorenza Izzo,"Chile, USA","English, Spanish",R,99.0,2015,53.0,5.0,"25,102","Knock Knock brings a lot of talent to bear on its satirical approach to torture horror, but not effectively enough to overcome its repetitive story or misguidedly campy tone.",19.0,32.0,5.2,59.0,40.0,22.0,2.3,5146.0,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Boston, Massachusetts, USA",1972-4-18,Eli Roth,14.0,11 wins & 8 nominations.,43.5975359343,"Las Condes, Santiago, Metropolitan Region, Chile",1989-9-19,Lorenza Izzo,12.0,1 nomination.,26.1765913758,0,0,0,0,/wiki/Knock_Knock_(2015_film),http://www.imdb.com/title/tt3605418/,http://www.rottentomatoes.com/m/771412068/,,
346,tt3614530,Jem and the Holograms,2015-10-23 00:00:00,,Jon M. Chu,Aurora Perrineau,USA,English,PG,118.0,2015,42.0,3.2,"1,187",Jem and the Holograms ignores its source material's goofy charm in favor of bland by-the-numbers drama.,11.0,19.0,3.5,57.0,46.0,49.0,2.9,4499.0,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,"Palo Alto, California, USA",1979-11-2,Jon M. Chu,13.0,1 nomination.,36.0574948665," Aurora Robinson Perrineau
",2015-11-23,Aurora Perrineau,8.0,0,0.0,0,0,0,0,/wiki/Jem_and_the_Holograms_(film),http://www.imdb.com/title/tt3614530/,http://www.rottentomatoes.com/m/jem_and_the_holograms_2015/,,
347,tt3614530,Jem and the Holograms,2015-10-23 00:00:00,,Jon M. Chu,Stefanie Scott,USA,English,PG,118.0,2015,42.0,3.2,"1,187",Jem and the Holograms ignores its source material's goofy charm in favor of bland by-the-numbers drama.,11.0,19.0,3.5,57.0,46.0,49.0,2.9,4499.0,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,"Palo Alto, California, USA",1979-11-2,Jon M. Chu,13.0,1 nomination.,36.0574948665,"Chicago, Illinois, USA",1996-12-6,Stefanie Scott,21.0,4 wins & 4 nominations.,18.9623545517,0,0,0,0,/wiki/Jem_and_the_Holograms_(film),http://www.imdb.com/title/tt3614530/,http://www.rottentomatoes.com/m/jem_and_the_holograms_2015/,,
348,tt3614530,Jem and the Holograms,2015-10-23 00:00:00,,Jon M. Chu,Aubrey Peeples,USA,English,PG,118.0,2015,42.0,3.2,"1,187",Jem and the Holograms ignores its source material's goofy charm in favor of bland by-the-numbers drama.,11.0,19.0,3.5,57.0,46.0,49.0,2.9,4499.0,0,0,0,0,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,"Palo Alto, California, USA",1979-11-2,Jon M. Chu,13.0,1 nomination.,36.0574948665,"Lake Mary, Florida, USA",1993-11-27,Aubrey Peeples,14.0,0,21.9876796715,0,0,0,0,/wiki/Jem_and_the_Holograms_(film),http://www.imdb.com/title/tt3614530/,http://www.rottentomatoes.com/m/jem_and_the_holograms_2015/,,
349,tt3616916,The Wave,False,,Roar Uthaug,Kristoffer Joner,Norway,Norwegian,,104.0,2015,,7.2,"1,616",,,,,,,,,,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Lørenskog, Norway",1973-8-25,Roar Uthaug,11.0,4 nominations.,42.2450376454,"Stavanger, Norway",1972-9-19,Kristoffer Joner,49.0,5 wins & 4 nominations.,43.1759069131,0,0,0,0,/wiki/The_Wave_(2015_film),http://www.imdb.com/title/tt3616916/,,,
350,tt3616916,The Wave,False,,Roar Uthaug,Ane Dahl Torp,Norway,Norwegian,,104.0,2015,,7.2,"1,616",,,,,,,,,,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Lørenskog, Norway",1973-8-25,Roar Uthaug,11.0,4 nominations.,42.2450376454,"Bærum, Norway",1975-8-1,Ane Dahl Torp,38.0,4 wins & 1 nomination.,40.3121149897,0,0,0,0,/wiki/The_Wave_(2015_film),http://www.imdb.com/title/tt3616916/,,,
351,tt3616916,The Wave,False,,Roar Uthaug,Thomas Bo Larsen,Norway,Norwegian,,104.0,2015,,7.2,"1,616",,,,,,,,,,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,"Lørenskog, Norway",1973-8-25,Roar Uthaug,11.0,4 nominations.,42.2450376454,"Gladsaxe, Denmark",1963-11-27,Thomas Bo Larsen,64.0,2 wins & 3 nominations.,51.9890485969,0,0,0,0,/wiki/The_Wave_(2015_film),http://www.imdb.com/title/tt3616916/,,,
352,tt3623668,Under Milk Wood,2015-10-30 00:00:00,1 nomination.,Kevin Allen,Rhys Ifans,UK,"English, Welsh",,87.0,2015,,7.0,34,,5.0,31.0,5.1,16.0,11.0,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Swansea, Wales, UK",1962-9-15,Kevin Allen,8.0,2 nominations.,53.1882272416,"Haverfordwest, Pembrokeshire, Wales, UK",1967-7-22,Rhys Ifans,68.0,"Nominated for
        1
        BAFTA Film Award.",48.3394934976,0,0,0,0,/wiki/Under_Milk_Wood_(2015_film),http://www.imdb.com/title/tt3623668/,,,
353,tt3623668,Under Milk Wood,2015-10-30 00:00:00,1 nomination.,Kevin Allen,Charlotte Church,UK,"English, Welsh",,87.0,2015,,7.0,34,,5.0,31.0,5.1,16.0,11.0,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Swansea, Wales, UK",1962-9-15,Kevin Allen,8.0,2 nominations.,53.1882272416,"Llandaff, Cardiff, Wales, UK",1986-2-21,Charlotte Church,8.0,"Nominated for
        1
        Primetime Emmy.",29.7522245038,0,0,0,0,/wiki/Under_Milk_Wood_(2015_film),http://www.imdb.com/title/tt3623668/,,,
354,tt3623668,Under Milk Wood,2015-10-30 00:00:00,1 nomination.,Kevin Allen,Julian Lewis Jones,UK,"English, Welsh",,87.0,2015,,7.0,34,,5.0,31.0,5.1,16.0,11.0,,,,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,"Swansea, Wales, UK",1962-9-15,Kevin Allen,8.0,2 nominations.,53.1882272416,"Bangor, Wales, UK",1968-1-1,Julian Lewis Jones,34.0,0,47.8932238193,0,0,0,0,/wiki/Under_Milk_Wood_(2015_film),http://www.imdb.com/title/tt3623668/,,,
355,tt3623726,Ricki and the Flash,2015-08-07 00:00:00,,Jonathan Demme,Meryl Streep,USA,English,PG-13,101.0,2015,54.0,6.0,"6,668",Meryl Streep's outstanding work helps Ricki and the Flash overcome its inconsistent tone and fairly predictable premise.,103.0,64.0,6.0,161.0,58.0,49.0,3.2,14272.0,0,0,0,0,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,"Baldwin, Long Island, New York, USA",1944-2-22,Jonathan Demme,57.0,"Won
        1
        Oscar.",71.7508555784,"Summit, New Jersey, USA",1949-6-22,Meryl Streep,76.0,"Won
        3
        Oscars.",66.4202600958,0,1,0,3,/wiki/Ricki_and_the_Flash,http://www.imdb.com/title/tt3623726/,http://www.rottentomatoes.com/m/ricki_and_the_flash/,,26822144.0
