imdbID,Title,Released,Awards,Director,Actors,Country,Language,Rated,Runtime,Year,Metascore,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Other wins,Other nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Fantasy,History,Horror,Music,Musical,Mystery,N/A,Romance,Sci-Fi,Sport,Thriller,War,Western
tt3268668,Captive,2015-09-18 00:00:00,N/A,Jerry Jameson,Kate Mara,USA,English,PG-13,97.0,2015,37,5.8,516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3268668,Captive,2015-09-18 00:00:00,N/A,Jerry Jameson,Mimi Rogers,USA,English,PG-13,97.0,2015,37,5.8,516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3268668,Captive,2015-09-18 00:00:00,N/A,Jerry Jameson,Michael Kenneth Williams,USA,English,PG-13,97.0,2015,37,5.8,516,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3294200,The Falling,2015-04-24 00:00:00,2 nominations.,Carol Morley,Maxine Peake,UK,English,N/A,102.0,2014,71,5.5,"2,042","Well-acted and overall unsettling, The Falling delivers thought-provoking thrills -- and suggests a bright future for writer-director Carol Morley.",21,78,7.0,27,6,41,2.9,1629,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt3294200,The Falling,2015-04-24 00:00:00,2 nominations.,Carol Morley,Anna Burnett,UK,English,N/A,102.0,2014,71,5.5,"2,042","Well-acted and overall unsettling, The Falling delivers thought-provoking thrills -- and suggests a bright future for writer-director Carol Morley.",21,78,7.0,27,6,41,2.9,1629,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt3294200,The Falling,2015-04-24 00:00:00,2 nominations.,Carol Morley,Florence Pugh,UK,English,N/A,102.0,2014,71,5.5,"2,042","Well-acted and overall unsettling, The Falling delivers thought-provoking thrills -- and suggests a bright future for writer-director Carol Morley.",21,78,7.0,27,6,41,2.9,1629,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt3294200,The Falling,2015-04-24 00:00:00,2 nominations.,Carol Morley,Maisie Williams,UK,English,N/A,102.0,2014,71,5.5,"2,042","Well-acted and overall unsettling, The Falling delivers thought-provoking thrills -- and suggests a bright future for writer-director Carol Morley.",21,78,7.0,27,6,41,2.9,1629,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False
tt3301888,Baby(a)lone,2015-03-11 00:00:00,1 nomination.,Donato Rotunno,Anouk Wagener,Luxembourg,Luxembourgish,N/A,90.0,2015,N/A,6.4,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3301888,Baby(a)lone,2015-03-11 00:00:00,1 nomination.,Donato Rotunno,Fabienne Elaine Hollwege,Luxembourg,Luxembourgish,N/A,90.0,2015,N/A,6.4,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3301888,Baby(a)lone,2015-03-11 00:00:00,1 nomination.,Donato Rotunno,Jules Werner,Luxembourg,Luxembourgish,N/A,90.0,2015,N/A,6.4,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3301888,Baby(a)lone,2015-03-11 00:00:00,1 nomination.,Donato Rotunno,Gintare Parulyte,Luxembourg,Luxembourgish,N/A,90.0,2015,N/A,6.4,14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3312830,Youth,2015-12-04 00:00:00,5 wins & 8 nominations.,Paolo Sorrentino,Michael Caine,"Italy, France, Switzerland, UK","English, Spanish, Swiss German",R,118.0,2015,71,7.5,"13,839","Gorgeously filmed and beautifully acted, Youth offers an enticing -- albeit flawed -- opportunity to witness an impressive array of seasoned veterans combining their cinematic might.",27,79,7.5,34,7,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3312830,Youth,2015-12-04 00:00:00,5 wins & 8 nominations.,Paolo Sorrentino,Harvey Keitel,"Italy, France, Switzerland, UK","English, Spanish, Swiss German",R,118.0,2015,71,7.5,"13,839","Gorgeously filmed and beautifully acted, Youth offers an enticing -- albeit flawed -- opportunity to witness an impressive array of seasoned veterans combining their cinematic might.",27,79,7.5,34,7,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3312830,Youth,2015-12-04 00:00:00,5 wins & 8 nominations.,Paolo Sorrentino,Laura De Marchi,"Italy, France, Switzerland, UK","English, Spanish, Swiss German",R,118.0,2015,71,7.5,"13,839","Gorgeously filmed and beautifully acted, Youth offers an enticing -- albeit flawed -- opportunity to witness an impressive array of seasoned veterans combining their cinematic might.",27,79,7.5,34,7,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3312830,Youth,2015-12-04 00:00:00,5 wins & 8 nominations.,Paolo Sorrentino,Rachel Weisz,"Italy, France, Switzerland, UK","English, Spanish, Swiss German",R,118.0,2015,71,7.5,"13,839","Gorgeously filmed and beautifully acted, Youth offers an enticing -- albeit flawed -- opportunity to witness an impressive array of seasoned veterans combining their cinematic might.",27,79,7.5,34,7,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3316948,American Ultra,2015-08-21 00:00:00,N/A,Nima Nourizadeh,Jesse Eisenberg,"USA, Switzerland",English,R,96.0,2015,50,6.2,"15,843","American Ultra has some interesting ideas, but like its stoned protagonist, it's too easily distracted to live up to its true potential.",63,44,5.4,142,79,48,3.2,15949,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3316948,American Ultra,2015-08-21 00:00:00,N/A,Nima Nourizadeh,Topher Grace,"USA, Switzerland",English,R,96.0,2015,50,6.2,"15,843","American Ultra has some interesting ideas, but like its stoned protagonist, it's too easily distracted to live up to its true potential.",63,44,5.4,142,79,48,3.2,15949,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3316948,American Ultra,2015-08-21 00:00:00,N/A,Nima Nourizadeh,Connie Britton,"USA, Switzerland",English,R,96.0,2015,50,6.2,"15,843","American Ultra has some interesting ideas, but like its stoned protagonist, it's too easily distracted to live up to its true potential.",63,44,5.4,142,79,48,3.2,15949,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3316948,American Ultra,2015-08-21 00:00:00,N/A,Nima Nourizadeh,Kristen Stewart,"USA, Switzerland",English,R,96.0,2015,50,6.2,"15,843","American Ultra has some interesting ideas, but like its stoned protagonist, it's too easily distracted to live up to its true potential.",63,44,5.4,142,79,48,3.2,15949,0,0,0,0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3319920,Regression,2016-02-05 00:00:00,N/A,Alejandro Amenábar,Emma Watson,"Spain, Canada",English,N/A,106.0,2015,34,5.9,"3,109",N/A,1,6,3.9,18,17,N/A,2.6,3518,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
tt3319920,Regression,2016-02-05 00:00:00,N/A,Alejandro Amenábar,David Thewlis,"Spain, Canada",English,N/A,106.0,2015,34,5.9,"3,109",N/A,1,6,3.9,18,17,N/A,2.6,3518,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
tt3319920,Regression,2016-02-05 00:00:00,N/A,Alejandro Amenábar,Devon Bostick,"Spain, Canada",English,N/A,106.0,2015,34,5.9,"3,109",N/A,1,6,3.9,18,17,N/A,2.6,3518,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
tt3319920,Regression,2016-02-05 00:00:00,N/A,Alejandro Amenábar,Ethan Hawke,"Spain, Canada",English,N/A,106.0,2015,34,5.9,"3,109",N/A,1,6,3.9,18,17,N/A,2.6,3518,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False
tt3321300,MI-5,2015-12-04 00:00:00,N/A,Bharat Nalluri,Peter Firth,UK,English,R,104.0,2015,N/A,6.3,"6,517",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3321300,MI-5,2015-12-04 00:00:00,N/A,Bharat Nalluri,Geoffrey Streatfeild,UK,English,R,104.0,2015,N/A,6.3,"6,517",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3321300,MI-5,2015-12-04 00:00:00,N/A,Bharat Nalluri,Tuppence Middleton,UK,English,R,104.0,2015,N/A,6.3,"6,517",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3321300,MI-5,2015-12-04 00:00:00,N/A,Bharat Nalluri,Michael Wildman,UK,English,R,104.0,2015,N/A,6.3,"6,517",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3322364,Concussion,2015-12-25 00:00:00,1 win.,Peter Landesman,Will Smith,"UK, Australia, USA",English,PG-13,123.0,2015,47,6.7,129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt3322364,Concussion,2015-12-25 00:00:00,1 win.,Peter Landesman,Gugu Mbatha-Raw,"UK, Australia, USA",English,PG-13,123.0,2015,47,6.7,129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt3322364,Concussion,2015-12-25 00:00:00,1 win.,Peter Landesman,Albert Brooks,"UK, Australia, USA",English,PG-13,123.0,2015,47,6.7,129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt3322364,Concussion,2015-12-25 00:00:00,1 win.,Peter Landesman,Stephen Moyer,"UK, Australia, USA",English,PG-13,123.0,2015,47,6.7,129,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
tt3327624,Infini,2015-05-20 00:00:00,N/A,Shane Abbess,Luke Hemsworth,Australia,English,R,110.0,2015,N/A,5.4,"7,563",N/A,5,36,4.9,14,9,34,2.8,733,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
tt3327624,Infini,2015-05-20 00:00:00,N/A,Shane Abbess,Grace Huang,Australia,English,R,110.0,2015,N/A,5.4,"7,563",N/A,5,36,4.9,14,9,34,2.8,733,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
tt3327624,Infini,2015-05-20 00:00:00,N/A,Shane Abbess,Daniel MacPherson,Australia,English,R,110.0,2015,N/A,5.4,"7,563",N/A,5,36,4.9,14,9,34,2.8,733,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
tt3327624,Infini,2015-05-20 00:00:00,N/A,Shane Abbess,Bren Foster,Australia,English,R,110.0,2015,N/A,5.4,"7,563",N/A,5,36,4.9,14,9,34,2.8,733,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False
tt3332064,Pan,2015-10-09 00:00:00,1 nomination.,Joe Wright,Garrett Hedlund,"USA, UK, Australia",English,PG,111.0,2015,36,6.0,"9,615",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt3332064,Pan,2015-10-09 00:00:00,1 nomination.,Joe Wright,Rooney Mara,"USA, UK, Australia",English,PG,111.0,2015,36,6.0,"9,615",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt3332064,Pan,2015-10-09 00:00:00,1 nomination.,Joe Wright,Hugh Jackman,"USA, UK, Australia",English,PG,111.0,2015,36,6.0,"9,615",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt3332064,Pan,2015-10-09 00:00:00,1 nomination.,Joe Wright,Levi Miller,"USA, UK, Australia",English,PG,111.0,2015,36,6.0,"9,615",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False
tt3334374,Moor,2015-08-14 00:00:00,N/A,Jami,Sonia Hussain,Pakistan,"Urdu, English",N/A,119.0,2015,N/A,8.6,642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3334374,Moor,2015-08-14 00:00:00,N/A,Jami,Nayyar Ejaz,Pakistan,"Urdu, English",N/A,119.0,2015,N/A,8.6,642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3334374,Moor,2015-08-14 00:00:00,N/A,Jami,Joshinder Chaggar,Pakistan,"Urdu, English",N/A,119.0,2015,N/A,8.6,642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3334374,Moor,2015-08-14 00:00:00,N/A,Jami,Sultan Hussain,Pakistan,"Urdu, English",N/A,119.0,2015,N/A,8.6,642,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3340908,Honey Night,2015-04-17 00:00:00,N/A,Ivo Trajkov,Igor Angelov,Republic of Macedonia,Macedonian,N/A,,2015,N/A,7.5,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3340908,Honey Night,2015-04-17 00:00:00,N/A,Ivo Trajkov,Nikola Ristanovski,Republic of Macedonia,Macedonian,N/A,,2015,N/A,7.5,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3340908,Honey Night,2015-04-17 00:00:00,N/A,Ivo Trajkov,Verica Nedeska,Republic of Macedonia,Macedonian,N/A,,2015,N/A,7.5,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3340908,Honey Night,2015-04-17 00:00:00,N/A,Ivo Trajkov,Boris Damovski,Republic of Macedonia,Macedonian,N/A,,2015,N/A,7.5,32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3369806,Max,2015-06-26 00:00:00,N/A,Boaz Yakin,Luke Kleintank,USA,English,PG,111.0,2015,47,6.8,"12,308","Max has good intentions and tries to hearken back to classic family-friendly features, but its disjointed, manipulative plot overwhelms the efforts of its talented human and canine stars.",30,35,4.8,85,55,72,3.9,21710,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3369806,Max,2015-06-26 00:00:00,N/A,Boaz Yakin,Lauren Graham,USA,English,PG,111.0,2015,47,6.8,"12,308","Max has good intentions and tries to hearken back to classic family-friendly features, but its disjointed, manipulative plot overwhelms the efforts of its talented human and canine stars.",30,35,4.8,85,55,72,3.9,21710,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3369806,Max,2015-06-26 00:00:00,N/A,Boaz Yakin,Josh Wiggins,USA,English,PG,111.0,2015,47,6.8,"12,308","Max has good intentions and tries to hearken back to classic family-friendly features, but its disjointed, manipulative plot overwhelms the efforts of its talented human and canine stars.",30,35,4.8,85,55,72,3.9,21710,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3369806,Max,2015-06-26 00:00:00,N/A,Boaz Yakin,Thomas Haden Church,USA,English,PG,111.0,2015,47,6.8,"12,308","Max has good intentions and tries to hearken back to classic family-friendly features, but its disjointed, manipulative plot overwhelms the efforts of its talented human and canine stars.",30,35,4.8,85,55,72,3.9,21710,0,0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3397884,Sicario,2015-10-02 00:00:00,1 win & 1 nomination.,Denis Villeneuve,Emily Blunt,USA,"English, Spanish",R,121.0,2015,81,8.0,"42,698","Led by outstanding work from Emily Blunt and Benicio del Toro, Sicario is a taut, tightly wound thriller with much more on its mind than attention-getting set pieces.",189,93,8.0,204,15,88,4.1,41476,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3397884,Sicario,2015-10-02 00:00:00,1 win & 1 nomination.,Denis Villeneuve,Benicio Del Toro,USA,"English, Spanish",R,121.0,2015,81,8.0,"42,698","Led by outstanding work from Emily Blunt and Benicio del Toro, Sicario is a taut, tightly wound thriller with much more on its mind than attention-getting set pieces.",189,93,8.0,204,15,88,4.1,41476,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3397884,Sicario,2015-10-02 00:00:00,1 win & 1 nomination.,Denis Villeneuve,Josh Brolin,USA,"English, Spanish",R,121.0,2015,81,8.0,"42,698","Led by outstanding work from Emily Blunt and Benicio del Toro, Sicario is a taut, tightly wound thriller with much more on its mind than attention-getting set pieces.",189,93,8.0,204,15,88,4.1,41476,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3397884,Sicario,2015-10-02 00:00:00,1 win & 1 nomination.,Denis Villeneuve,Victor Garber,USA,"English, Spanish",R,121.0,2015,81,8.0,"42,698","Led by outstanding work from Emily Blunt and Benicio del Toro, Sicario is a taut, tightly wound thriller with much more on its mind than attention-getting set pieces.",189,93,8.0,204,15,88,4.1,41476,0,0,0,0,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3398048,Tevar,2015-01-09 00:00:00,N/A,Amit Sharma,Manoj Bajpayee,India,Hindi,N/A,157.0,2015,N/A,4.1,"2,019",N/A,N/A,N/A,N/A,N/A,N/A,25,2.5,314,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt3398048,Tevar,2015-01-09 00:00:00,N/A,Amit Sharma,Deepti Naval,India,Hindi,N/A,157.0,2015,N/A,4.1,"2,019",N/A,N/A,N/A,N/A,N/A,N/A,25,2.5,314,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt3398048,Tevar,2015-01-09 00:00:00,N/A,Amit Sharma,Sonakshi Sinha,India,Hindi,N/A,157.0,2015,N/A,4.1,"2,019",N/A,N/A,N/A,N/A,N/A,N/A,25,2.5,314,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt3398048,Tevar,2015-01-09 00:00:00,N/A,Amit Sharma,Arjun Kapoor,India,Hindi,N/A,157.0,2015,N/A,4.1,"2,019",N/A,N/A,N/A,N/A,N/A,N/A,25,2.5,314,0,0,0,0,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False
tt3431016,The Messenger,2015-09-25 00:00:00,1 nomination.,David Blair,Lily Cole,UK,English,N/A,101.0,2015,N/A,4.9,519,N/A,5,33,4.4,15,10,N/A,2.2,41,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
tt3431016,The Messenger,2015-09-25 00:00:00,1 nomination.,David Blair,Tamzin Merchant,UK,English,N/A,101.0,2015,N/A,4.9,519,N/A,5,33,4.4,15,10,N/A,2.2,41,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
tt3431016,The Messenger,2015-09-25 00:00:00,1 nomination.,David Blair,Robert Sheehan,UK,English,N/A,101.0,2015,N/A,4.9,519,N/A,5,33,4.4,15,10,N/A,2.2,41,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
tt3431016,The Messenger,2015-09-25 00:00:00,1 nomination.,David Blair,Joely Richardson,UK,English,N/A,101.0,2015,N/A,4.9,519,N/A,5,33,4.4,15,10,N/A,2.2,41,0,0,0,0,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False
tt3447364,Detective Byomkesh Bakshy!,2015-04-03 00:00:00,N/A,Dibakar Banerjee,Swastika Mukherjee,India,Hindi,N/A,139.0,2015,N/A,7.8,"7,695",N/A,N/A,N/A,N/A,N/A,N/A,72,3.6,533,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt3447364,Detective Byomkesh Bakshy!,2015-04-03 00:00:00,N/A,Dibakar Banerjee,Divya Menon,India,Hindi,N/A,139.0,2015,N/A,7.8,"7,695",N/A,N/A,N/A,N/A,N/A,N/A,72,3.6,533,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt3447364,Detective Byomkesh Bakshy!,2015-04-03 00:00:00,N/A,Dibakar Banerjee,Anand Tiwari,India,Hindi,N/A,139.0,2015,N/A,7.8,"7,695",N/A,N/A,N/A,N/A,N/A,N/A,72,3.6,533,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt3447364,Detective Byomkesh Bakshy!,2015-04-03 00:00:00,N/A,Dibakar Banerjee,Sushant Singh Rajput,India,Hindi,N/A,139.0,2015,N/A,7.8,"7,695",N/A,N/A,N/A,N/A,N/A,N/A,72,3.6,533,0,0,0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False
tt3450650,Paul Blart: Mall Cop 2,2015-04-17 00:00:00,3 nominations.,Andy Fickman,Daniella Alonso,USA,English,PG,94.0,2015,13,4.4,"18,597","Bathed in flop sweat and bereft of purpose, Paul Blart: Mall Cop 2 strings together fat-shaming humor and Segway sight gags with uniformly unfunny results.",3,5,2.5,55,52,35,2.7,36428,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3450650,Paul Blart: Mall Cop 2,2015-04-17 00:00:00,3 nominations.,Andy Fickman,Neal McDonough,USA,English,PG,94.0,2015,13,4.4,"18,597","Bathed in flop sweat and bereft of purpose, Paul Blart: Mall Cop 2 strings together fat-shaming humor and Segway sight gags with uniformly unfunny results.",3,5,2.5,55,52,35,2.7,36428,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3450650,Paul Blart: Mall Cop 2,2015-04-17 00:00:00,3 nominations.,Andy Fickman,Raini Rodriguez,USA,English,PG,94.0,2015,13,4.4,"18,597","Bathed in flop sweat and bereft of purpose, Paul Blart: Mall Cop 2 strings together fat-shaming humor and Segway sight gags with uniformly unfunny results.",3,5,2.5,55,52,35,2.7,36428,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3450650,Paul Blart: Mall Cop 2,2015-04-17 00:00:00,3 nominations.,Andy Fickman,Kevin James,USA,English,PG,94.0,2015,13,4.4,"18,597","Bathed in flop sweat and bereft of purpose, Paul Blart: Mall Cop 2 strings together fat-shaming humor and Segway sight gags with uniformly unfunny results.",3,5,2.5,55,52,35,2.7,36428,0,0,0,0,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
tt3460084,Jalaibee,2015-03-20 00:00:00,N/A,Yasir Jaswal,Wiqar Ali Khan,Pakistan,Urdu,N/A,117.0,2015,N/A,7.5,508,N/A,N/A,N/A,N/A,N/A,N/A,100,4.8,68,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3460084,Jalaibee,2015-03-20 00:00:00,N/A,Yasir Jaswal,Danish Taimoor,Pakistan,Urdu,N/A,117.0,2015,N/A,7.5,508,N/A,N/A,N/A,N/A,N/A,N/A,100,4.8,68,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3460084,Jalaibee,2015-03-20 00:00:00,N/A,Yasir Jaswal,Ali Safina,Pakistan,Urdu,N/A,117.0,2015,N/A,7.5,508,N/A,N/A,N/A,N/A,N/A,N/A,100,4.8,68,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3460084,Jalaibee,2015-03-20 00:00:00,N/A,Yasir Jaswal,Zhalay Sharhadi,Pakistan,Urdu,N/A,117.0,2015,N/A,7.5,508,N/A,N/A,N/A,N/A,N/A,N/A,100,4.8,68,0,0,0,0,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False
tt3460252,The Hateful Eight,2016-01-08 00:00:00,1 win.,Quentin Tarantino,Jennifer Jason Leigh,USA,English,N/A,182.0,2015,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
