,imdbID,Title,Released,Director,Actors,Country,Language,Rated,Runtime,Year,imdbRating,imdbVotes,tomatoConsensus,tomatoFresh,tomatoMeter,tomatoRating,tomatoReviews,tomatoRotten,tomatoUserMeter,tomatoUserRating,tomatoUserReviews,Nominated Oscars,Won Oscars,Othter wins,Othter nominations,Action,Adventure,Animation,Biography,Comedy,Crime,Drama,Family,Fantasy,Film-Noir,History,Horror,Music,Musical,Mystery,Romance,Sci-Fi,Sport,Thriller,War,Western,bp_n,bp_w,fl_n,fl_w,fs_n,fs_w,ml_n,ml_w,ms_n,ms_w,movie_url,imdb_link,rt_link,budget_USD,box_USD,A_mean_age,A_mean_credit,D_mean_age,D_mean_credit,mean_rate,Anominated,Awon,Dnominated,Dwon
1382,tt0054353,The Sundowners,1961-02-28 00:00:00,Fred Zinnemann,Deborah Kerr,UK,English,UNRATED,133.0,1960,7.3,2707,,7.0,78.0,6.9,9.0,2.0,64.0,3.6,548.0,5,0,4,8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,/wiki/The_Sundowners,http://www.imdb.com/title/tt0054353/,,,1601583.10811,41.5184424671,96.0,53.8370978782,47.0,7.25,7,2,0,4
1383,tt0054353,The Sundowners,1961-02-28 00:00:00,Fred Zinnemann,Robert Mitchum,UK,English,UNRATED,133.0,1960,7.3,2707,,7.0,78.0,6.9,9.0,2.0,64.0,3.6,548.0,5,0,4,8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,/wiki/The_Sundowners,http://www.imdb.com/title/tt0054353/,,,1601583.10811,41.5184424671,96.0,53.8370978782,47.0,7.25,7,2,0,4
1384,tt0054353,The Sundowners,1961-02-28 00:00:00,Fred Zinnemann,Peter Ustinov,UK,English,UNRATED,133.0,1960,7.3,2707,,7.0,78.0,6.9,9.0,2.0,64.0,3.6,548.0,5,0,4,8,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,/wiki/The_Sundowners,http://www.imdb.com/title/tt0054353/,,,1601583.10811,41.5184424671,96.0,53.8370978782,47.0,7.25,7,2,0,4
1385,tt0054354,Sunrise at Campobello,1960-09-28 00:00:00,Vincent J. Donehue,Ralph Bellamy,USA,"English, French",NOT RATED,144.0,1960,7.1,728,,7.0,100.0,7.7,7.0,0.0,62.0,3.3,161.0,4,0,3,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Sunrise_at_Campobello,http://www.imdb.com/title/tt0054354/,,,61100395.5743,52.5681752975,91.25,45.0184804928,19.0,6.85,3,1,0,0
1386,tt0054354,Sunrise at Campobello,1960-09-28 00:00:00,Vincent J. Donehue,Greer Garson,USA,"English, French",NOT RATED,144.0,1960,7.1,728,,7.0,100.0,7.7,7.0,0.0,62.0,3.3,161.0,4,0,3,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Sunrise_at_Campobello,http://www.imdb.com/title/tt0054354/,,,61100395.5743,52.5681752975,91.25,45.0184804928,19.0,6.85,3,1,0,0
1387,tt0054354,Sunrise at Campobello,1960-09-28 00:00:00,Vincent J. Donehue,Hume Cronyn,USA,"English, French",NOT RATED,144.0,1960,7.1,728,,7.0,100.0,7.7,7.0,0.0,62.0,3.3,161.0,4,0,3,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Sunrise_at_Campobello,http://www.imdb.com/title/tt0054354/,,,61100395.5743,52.5681752975,91.25,45.0184804928,19.0,6.85,3,1,0,0
1388,tt0054354,Sunrise at Campobello,1960-09-28 00:00:00,Vincent J. Donehue,Jean Hagen,USA,"English, French",NOT RATED,144.0,1960,7.1,728,,7.0,100.0,7.7,7.0,0.0,62.0,3.3,161.0,4,0,3,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Sunrise_at_Campobello,http://www.imdb.com/title/tt0054354/,,,61100395.5743,52.5681752975,91.25,45.0184804928,19.0,6.85,3,1,0,0
1389,tt0054698,Breakfast at Tiffany's,1961-11-04 00:00:00,Blake Edwards,Patricia Neal,USA,"English, Portuguese",NOT RATED,115.0,1961,7.8,113504,"It contains some ugly anachronisms, but Blake Edwards is at his funniest in this iconic classic, and Audrey Hepburn absolutely lights up the screen.",43.0,88.0,7.4,49.0,6.0,91.0,3.9,241220.0,0,2,10,12,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Breakfast_at_Tiffany%27s_(film),http://www.imdb.com/title/tt0054698/,http://www.rottentomatoes.com/m/breakfast_at_tiffanys/,19818921.4047,63420548.495,34.180992093,54.3333333333,39.2772073922,52.0,7.8,0,2,1,0
1390,tt0054698,Breakfast at Tiffany's,1961-11-04 00:00:00,Blake Edwards,Audrey Hepburn,USA,"English, Portuguese",NOT RATED,115.0,1961,7.8,113504,"It contains some ugly anachronisms, but Blake Edwards is at his funniest in this iconic classic, and Audrey Hepburn absolutely lights up the screen.",43.0,88.0,7.4,49.0,6.0,91.0,3.9,241220.0,0,2,10,12,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Breakfast_at_Tiffany%27s_(film),http://www.imdb.com/title/tt0054698/,http://www.rottentomatoes.com/m/breakfast_at_tiffanys/,19818921.4047,63420548.495,34.180992093,54.3333333333,39.2772073922,52.0,7.8,0,2,1,0
1391,tt0054698,Breakfast at Tiffany's,1961-11-04 00:00:00,Blake Edwards,George Peppard,USA,"English, Portuguese",NOT RATED,115.0,1961,7.8,113504,"It contains some ugly anachronisms, but Blake Edwards is at his funniest in this iconic classic, and Audrey Hepburn absolutely lights up the screen.",43.0,88.0,7.4,49.0,6.0,91.0,3.9,241220.0,0,2,10,12,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Breakfast_at_Tiffany%27s_(film),http://www.imdb.com/title/tt0054698/,http://www.rottentomatoes.com/m/breakfast_at_tiffanys/,19818921.4047,63420548.495,34.180992093,54.3333333333,39.2772073922,52.0,7.8,0,2,1,0
1392,tt0054743,The Children's Hour,1961-12-19 00:00:00,William Wyler,Audrey Hepburn,USA,English,NOT RATED,108.0,1961,7.8,9737,,6.0,86.0,7.0,7.0,1.0,84.0,3.9,7116.0,5,0,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,/wiki/The_Children%27s_Hour_(film),http://www.imdb.com/title/tt0054743/,http://www.rottentomatoes.com/m/childrens_hour/,28539246.8227,63420548.495,37.1636960986,62.5,59.4688569473,72.0,7.8,2,2,0,3
1393,tt0054743,The Children's Hour,1961-12-19 00:00:00,William Wyler,Shirley MacLaine,USA,English,NOT RATED,108.0,1961,7.8,9737,,6.0,86.0,7.0,7.0,1.0,84.0,3.9,7116.0,5,0,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,/wiki/The_Children%27s_Hour_(film),http://www.imdb.com/title/tt0054743/,http://www.rottentomatoes.com/m/childrens_hour/,28539246.8227,63420548.495,37.1636960986,62.5,59.4688569473,72.0,7.8,2,2,0,3
1394,tt0054743,The Children's Hour,1961-12-19 00:00:00,William Wyler,James Garner,USA,English,NOT RATED,108.0,1961,7.8,9737,,6.0,86.0,7.0,7.0,1.0,84.0,3.9,7116.0,5,0,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,/wiki/The_Children%27s_Hour_(film),http://www.imdb.com/title/tt0054743/,http://www.rottentomatoes.com/m/childrens_hour/,28539246.8227,63420548.495,37.1636960986,62.5,59.4688569473,72.0,7.8,2,2,0,3
1395,tt0054743,The Children's Hour,1961-12-19 00:00:00,William Wyler,Miriam Hopkins,USA,English,NOT RATED,108.0,1961,7.8,9737,,6.0,86.0,7.0,7.0,1.0,84.0,3.9,7116.0,5,0,1,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,/wiki/The_Children%27s_Hour_(film),http://www.imdb.com/title/tt0054743/,http://www.rottentomatoes.com/m/childrens_hour/,28539246.8227,63420548.495,37.1636960986,62.5,59.4688569473,72.0,7.8,2,2,0,3
1396,tt0054749,Two Women,1961-05-09 00:00:00,Vittorio De Sica,Jean-Paul Belmondo,"Italy, France","Italian, German",,100.0,1960,7.9,5925,,7.0,100.0,8.6,7.0,0.0,92.0,4.0,3047.0,0,1,10,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,/wiki/La_Ciociara,http://www.imdb.com/title/tt0054749/,,,53254287.9752,27.3257890334,90.0,59.8384668036,35.0,7.95,0,1,1,0
1397,tt0054749,Two Women,1961-05-09 00:00:00,Vittorio De Sica,Sophia Loren,"Italy, France","Italian, German",,100.0,1960,7.9,5925,,7.0,100.0,8.6,7.0,0.0,92.0,4.0,3047.0,0,1,10,3,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,/wiki/La_Ciociara,http://www.imdb.com/title/tt0054749/,,,53254287.9752,27.3257890334,90.0,59.8384668036,35.0,7.95,0,1,1,0
1398,tt0054866,Fanny,1961-06-28 00:00:00,Joshua Logan,Leslie Caron,USA,English,,134.0,1961,7.1,1337,,5.0,100.0,6.1,5.0,0.0,73.0,3.9,400.0,5,0,1,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,/wiki/Fanny_(1961_film),http://www.imdb.com/title/tt0054866/,,,982403084.525,54.9649809063,73.6666666667,52.7282683094,11.0,7.45,8,0,3,0
1399,tt0054866,Fanny,1961-06-28 00:00:00,Joshua Logan,Maurice Chevalier,USA,English,,134.0,1961,7.1,1337,,5.0,100.0,6.1,5.0,0.0,73.0,3.9,400.0,5,0,1,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,/wiki/Fanny_(1961_film),http://www.imdb.com/title/tt0054866/,,,982403084.525,54.9649809063,73.6666666667,52.7282683094,11.0,7.45,8,0,3,0
1400,tt0054866,Fanny,1961-06-28 00:00:00,Joshua Logan,Charles Boyer,USA,English,,134.0,1961,7.1,1337,,5.0,100.0,6.1,5.0,0.0,73.0,3.9,400.0,5,0,1,11,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,/wiki/Fanny_(1961_film),http://www.imdb.com/title/tt0054866/,,,982403084.525,54.9649809063,73.6666666667,52.7282683094,11.0,7.45,8,0,3,0
1401,tt0054953,The Guns of Navarone,1961-06-22 00:00:00,J. Lee Thompson,Anthony Quinn,"UK, USA","English, Greek, German",,158.0,1961,7.6,34249,,21.0,95.0,7.9,22.0,1.0,86.0,3.7,20536.0,0,1,3,12,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/The_Guns_of_Navarone_(film),http://www.imdb.com/title/tt0054953/,,47565411.3712,229106731.438,47.720149653,113.0,46.8911704312,49.0,7.5,0,4,1,0
1402,tt0054953,The Guns of Navarone,1961-06-22 00:00:00,J. Lee Thompson,Gregory Peck,"UK, USA","English, Greek, German",,158.0,1961,7.6,34249,,21.0,95.0,7.9,22.0,1.0,86.0,3.7,20536.0,0,1,3,12,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/The_Guns_of_Navarone_(film),http://www.imdb.com/title/tt0054953/,,47565411.3712,229106731.438,47.720149653,113.0,46.8911704312,49.0,7.5,0,4,1,0
1403,tt0054953,The Guns of Navarone,1961-06-22 00:00:00,J. Lee Thompson,David Niven,"UK, USA","English, Greek, German",,158.0,1961,7.6,34249,,21.0,95.0,7.9,22.0,1.0,86.0,3.7,20536.0,0,1,3,12,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,/wiki/The_Guns_of_Navarone_(film),http://www.imdb.com/title/tt0054953/,,47565411.3712,229106731.438,47.720149653,113.0,46.8911704312,49.0,7.5,0,4,1,0
1404,tt0054997,The Hustler,1961-09-25 00:00:00,Robert Rossen,Piper Laurie,USA,English,UNRATED,134.0,1961,8.1,59959,"Paul Newman and Jackie Gleason give iconic performances in this dark, morally complex tale of redemption.",39.0,98.0,8.7,40.0,1.0,93.0,4.0,30522.0,0,2,11,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,/wiki/The_Hustler_(film),http://www.imdb.com/title/tt0054997/,,16846083.194,87203254.1806,34.8175947176,85.0,53.5277207392,10.0,8.05,4,2,5,0
1405,tt0054997,The Hustler,1961-09-25 00:00:00,Robert Rossen,Jackie Gleason,USA,English,UNRATED,134.0,1961,8.1,59959,"Paul Newman and Jackie Gleason give iconic performances in this dark, morally complex tale of redemption.",39.0,98.0,8.7,40.0,1.0,93.0,4.0,30522.0,0,2,11,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,/wiki/The_Hustler_(film),http://www.imdb.com/title/tt0054997/,,16846083.194,87203254.1806,34.8175947176,85.0,53.5277207392,10.0,8.05,4,2,5,0
1406,tt0054997,The Hustler,1961-09-25 00:00:00,Robert Rossen,George C. Scott,USA,English,UNRATED,134.0,1961,8.1,59959,"Paul Newman and Jackie Gleason give iconic performances in this dark, morally complex tale of redemption.",39.0,98.0,8.7,40.0,1.0,93.0,4.0,30522.0,0,2,11,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,/wiki/The_Hustler_(film),http://www.imdb.com/title/tt0054997/,,16846083.194,87203254.1806,34.8175947176,85.0,53.5277207392,10.0,8.05,4,2,5,0
1407,tt0054997,The Hustler,1961-09-25 00:00:00,Robert Rossen,Paul Newman,USA,English,UNRATED,134.0,1961,8.1,59959,"Paul Newman and Jackie Gleason give iconic performances in this dark, morally complex tale of redemption.",39.0,98.0,8.7,40.0,1.0,93.0,4.0,30522.0,0,2,11,19,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,/wiki/The_Hustler_(film),http://www.imdb.com/title/tt0054997/,,16846083.194,87203254.1806,34.8175947176,85.0,53.5277207392,10.0,8.05,4,2,5,0
1408,tt0055031,Judgment at Nuremberg,1961-12-18 00:00:00,Stanley Kramer,Richard Widmark,USA,"English, German",NOT RATED,186.0,1961,8.3,39726,,18.0,90.0,7.6,20.0,2.0,93.0,4.1,8385.0,0,2,13,25,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,/wiki/Judgment_at_Nuremberg,http://www.imdb.com/title/tt0055031/,,23782705.6856,47565411.3712,53.6361654418,74.25,48.219028063,20.0,8.25,2,3,9,0
1409,tt0055031,Judgment at Nuremberg,1961-12-18 00:00:00,Stanley Kramer,Marlene Dietrich,USA,"English, German",NOT RATED,186.0,1961,8.3,39726,,18.0,90.0,7.6,20.0,2.0,93.0,4.1,8385.0,0,2,13,25,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,/wiki/Judgment_at_Nuremberg,http://www.imdb.com/title/tt0055031/,,23782705.6856,47565411.3712,53.6361654418,74.25,48.219028063,20.0,8.25,2,3,9,0
1410,tt0055031,Judgment at Nuremberg,1961-12-18 00:00:00,Stanley Kramer,Burt Lancaster,USA,"English, German",NOT RATED,186.0,1961,8.3,39726,,18.0,90.0,7.6,20.0,2.0,93.0,4.1,8385.0,0,2,13,25,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,/wiki/Judgment_at_Nuremberg,http://www.imdb.com/title/tt0055031/,,23782705.6856,47565411.3712,53.6361654418,74.25,48.219028063,20.0,8.25,2,3,9,0
1411,tt0055031,Judgment at Nuremberg,1961-12-18 00:00:00,Stanley Kramer,Spencer Tracy,USA,"English, German",NOT RATED,186.0,1961,8.3,39726,,18.0,90.0,7.6,20.0,2.0,93.0,4.1,8385.0,0,2,13,25,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,True,True,True,False,/wiki/Judgment_at_Nuremberg,http://www.imdb.com/title/tt0055031/,,23782705.6856,47565411.3712,53.6361654418,74.25,48.219028063,20.0,8.25,2,3,9,0
1412,tt0055312,Pocketful of Miracles,1962-02-15 00:00:00,Frank Capra,Bette Davis,USA,"English, American Sign Language, Spanish",APPROVED,136.0,1961,7.4,4139,,5.0,63.0,5.8,8.0,3.0,72.0,3.6,2256.0,3,0,2,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Pocketful_of_Miracles,http://www.imdb.com/title/tt0055312/,,22989948.8294,109035230.998,48.3932613132,107.25,64.7446954141,58.0,7.3,3,2,0,3
1413,tt0055312,Pocketful of Miracles,1962-02-15 00:00:00,Frank Capra,Hope Lange,USA,"English, American Sign Language, Spanish",APPROVED,136.0,1961,7.4,4139,,5.0,63.0,5.8,8.0,3.0,72.0,3.6,2256.0,3,0,2,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Pocketful_of_Miracles,http://www.imdb.com/title/tt0055312/,,22989948.8294,109035230.998,48.3932613132,107.25,64.7446954141,58.0,7.3,3,2,0,3
1414,tt0055312,Pocketful of Miracles,1962-02-15 00:00:00,Frank Capra,Arthur O'Connell,USA,"English, American Sign Language, Spanish",APPROVED,136.0,1961,7.4,4139,,5.0,63.0,5.8,8.0,3.0,72.0,3.6,2256.0,3,0,2,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Pocketful_of_Miracles,http://www.imdb.com/title/tt0055312/,,22989948.8294,109035230.998,48.3932613132,107.25,64.7446954141,58.0,7.3,3,2,0,3
1415,tt0055312,Pocketful of Miracles,1962-02-15 00:00:00,Frank Capra,Glenn Ford,USA,"English, American Sign Language, Spanish",APPROVED,136.0,1961,7.4,4139,,5.0,63.0,5.8,8.0,3.0,72.0,3.6,2256.0,3,0,2,5,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,/wiki/Pocketful_of_Miracles,http://www.imdb.com/title/tt0055312/,,22989948.8294,109035230.998,48.3932613132,107.25,64.7446954141,58.0,7.3,3,2,0,3
1416,tt0055382,The Roman Spring of Mrs. Stone,1961-12-28 00:00:00,José Quintero,Vivien Leigh,USA,English,APPROVED,103.0,1961,6.6,1718,,,,,,,61.0,3.5,1071.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,/wiki/The_Roman_Spring_of_Mrs._Stone,http://www.imdb.com/title/tt0055382/,,,401681226.27,33.7465381983,26.0,37.2019164956,7.0,6.8,0,3,0,0
1417,tt0055382,The Roman Spring of Mrs. Stone,1961-12-28 00:00:00,José Quintero,Warren Beatty,USA,English,APPROVED,103.0,1961,6.6,1718,,,,,,,61.0,3.5,1071.0,1,0,0,0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,/wiki/The_Roman_Spring_of_Mrs._Stone,http://www.imdb.com/title/tt0055382/,,,401681226.27,33.7465381983,26.0,37.2019164956,7.0,6.8,0,3,0,0
1418,tt0055471,Splendor in the Grass,1961-10-10 00:00:00,Elia Kazan,Pat Hingle,USA,English,UNRATED,124.0,1961,7.8,12980,,11.0,85.0,7.2,13.0,2.0,90.0,4.1,8372.0,0,1,2,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Splendor_in_the_Grass,http://www.imdb.com/title/tt0055471/,http://www.rottentomatoes.com/m/splendor_in_the_grass/,,69128397.8595,33.4410018506,135.0,52.090349076,21.0,8.0,3,0,0,2
1419,tt0055471,Splendor in the Grass,1961-10-10 00:00:00,Elia Kazan,Natalie Wood,USA,English,UNRATED,124.0,1961,7.8,12980,,11.0,85.0,7.2,13.0,2.0,90.0,4.1,8372.0,0,1,2,7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,/wiki/Splendor_in_the_Grass,http://www.imdb.com/title/tt0055471/,http://www.rottentomatoes.com/m/splendor_in_the_grass/,,69128397.8595,33.4410018506,135.0,52.090349076,21.0,8.0,3,0,0,2
1420,tt0055489,Summer and Smoke,1962-04-01 00:00:00,Peter Glenville,Geraldine Page,USA,English,,118.0,1961,7.9,1349,,,,,,,61.0,3.5,268.0,4,0,4,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/wiki/Summer_and_Smoke_(film),http://www.imdb.com/title/tt0055489/,,,42848325.7428,32.7387245693,94.0,48.424366872,7.0,7.45,1,2,1,0
1421,tt0055489,Summer and Smoke,1962-04-01 00:00:00,Peter Glenville,Laurence Harvey,USA,English,,118.0,1961,7.9,1349,,,,,,,61.0,3.5,268.0,4,0,4,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/wiki/Summer_and_Smoke_(film),http://www.imdb.com/title/tt0055489/,,,42848325.7428,32.7387245693,94.0,48.424366872,7.0,7.45,1,2,1,0
1422,tt0055489,Summer and Smoke,1962-04-01 00:00:00,Peter Glenville,Rita Moreno,USA,English,,118.0,1961,7.9,1349,,,,,,,61.0,3.5,268.0,4,0,4,6,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,/wiki/Summer_and_Smoke_(film),http://www.imdb.com/title/tt0055489/,,,42848325.7428,32.7387245693,94.0,48.424366872,7.0,7.45,1,2,1,0
1423,tt0055614,West Side Story,1961-12-23 00:00:00,Robert Wise,Richard Beymer,USA,"English, Spanish",UNRATED,152.0,1961,7.6,67297,"Buoyed by Robert Wise's dazzling direction, Leonard Bernstein's score, and Stephen Sondheim's lyrics, West Side Story remains perhaps the most iconic of all the Shakespeare adaptations to visit the big screen.",60.0,94.0,8.3,64.0,4.0,84.0,3.5,168029.0,0,10,18,11,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,/wiki/West_Side_Story_(film),http://www.imdb.com/title/tt0055614/,http://www.rottentomatoes.com/m/west_side_story/,47565411.3712,346092449.598,26.9727158174,94.3333333333,47.0954268341,21.5,7.3,3,1,0,5
1424,tt0055614,West Side Story,1961-12-23 00:00:00,Robert Wise,Rita Moreno,USA,"English, Spanish",UNRATED,152.0,1961,7.6,67297,"Buoyed by Robert Wise's dazzling direction, Leonard Bernstein's score, and Stephen Sondheim's lyrics, West Side Story remains perhaps the most iconic of all the Shakespeare adaptations to visit the big screen.",60.0,94.0,8.3,64.0,4.0,84.0,3.5,168029.0,0,10,18,11,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,/wiki/West_Side_Story_(film),http://www.imdb.com/title/tt0055614/,http://www.rottentomatoes.com/m/west_side_story/,47565411.3712,346092449.598,26.9727158174,94.3333333333,47.0954268341,21.5,7.3,3,1,0,5
1425,tt0055614,West Side Story,1961-12-23 00:00:00,Jerome Robbins,Rita Moreno,USA,"English, Spanish",UNRATED,152.0,1961,7.6,67297,"Buoyed by Robert Wise's dazzling direction, Leonard Bernstein's score, and Stephen Sondheim's lyrics, West Side Story remains perhaps the most iconic of all the Shakespeare adaptations to visit the big screen.",60.0,94.0,8.3,64.0,4.0,84.0,3.5,168029.0,0,10,18,11,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,/wiki/West_Side_Story_(film),http://www.imdb.com/title/tt0055614/,http://www.rottentomatoes.com/m/west_side_story/,47565411.3712,346092449.598,26.9727158174,94.3333333333,47.0954268341,21.5,7.3,3,1,0,5
1426,tt0055614,West Side Story,1961-12-23 00:00:00,Jerome Robbins,Natalie Wood,USA,"English, Spanish",UNRATED,152.0,1961,7.6,67297,"Buoyed by Robert Wise's dazzling direction, Leonard Bernstein's score, and Stephen Sondheim's lyrics, West Side Story remains perhaps the most iconic of all the Shakespeare adaptations to visit the big screen.",60.0,94.0,8.3,64.0,4.0,84.0,3.5,168029.0,0,10,18,11,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,/wiki/West_Side_Story_(film),http://www.imdb.com/title/tt0055614/,http://www.rottentomatoes.com/m/west_side_story/,47565411.3712,346092449.598,26.9727158174,94.3333333333,47.0954268341,21.5,7.3,3,1,0,5
1427,tt0055614,West Side Story,1961-12-23 00:00:00,Jerome Robbins,Richard Beymer,USA,"English, Spanish",UNRATED,152.0,1961,7.6,67297,"Buoyed by Robert Wise's dazzling direction, Leonard Bernstein's score, and Stephen Sondheim's lyrics, West Side Story remains perhaps the most iconic of all the Shakespeare adaptations to visit the big screen.",60.0,94.0,8.3,64.0,4.0,84.0,3.5,168029.0,0,10,18,11,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,/wiki/West_Side_Story_(film),http://www.imdb.com/title/tt0055614/,http://www.rottentomatoes.com/m/west_side_story/,47565411.3712,346092449.598,26.9727158174,94.3333333333,47.0954268341,21.5,7.3,3,1,0,5
1428,tt0055614,West Side Story,1961-12-23 00:00:00,Robert Wise,Natalie Wood,USA,"English, Spanish",UNRATED,152.0,1961,7.6,67297,"Buoyed by Robert Wise's dazzling direction, Leonard Bernstein's score, and Stephen Sondheim's lyrics, West Side Story remains perhaps the most iconic of all the Shakespeare adaptations to visit the big screen.",60.0,94.0,8.3,64.0,4.0,84.0,3.5,168029.0,0,10,18,11,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,True,False,False,True,True,False,False,True,True,/wiki/West_Side_Story_(film),http://www.imdb.com/title/tt0055614/,http://www.rottentomatoes.com/m/west_side_story/,47565411.3712,346092449.598,26.9727158174,94.3333333333,47.0954268341,21.5,7.3,3,1,0,5
